"Date","GSPC","N225","FTSE","FCHI","GDAXI","SSE","BSE","HSI","TWII","MOEX"
2020-03-04,3130.1201171875,21100.060546875,6815.60009765625,5464.89013671875,12127.6904296875,3011.666015625,38409.48046875,26222.0703125,11392.349609375,2828.01000976562
2020-03-05,3023.93994140625,21329.119140625,6705.39990234375,5361.10009765625,11944.7197265625,3071.67700195312,38470.609375,26767.869140625,11514.8203125,2816.69995117188
2020-03-06,2972.3701171875,20749.75,6462.60009765625,5139.10986328125,11541.8701171875,3034.51098632812,37576.62109375,26146.669921875,11321.8095703125,2719.51000976562
2020-03-09,2746.56005859375,19698.759765625,5965.7998046875,4707.91015625,10625.01953125,2943.291015625,35634.94921875,25040.4609375,10977.6396484375,2609.22497558594
2020-03-10,2882.22998046875,19867.119140625,5960.2001953125,4636.60986328125,10475.490234375,2996.76196289062,35666.173828125,25392.509765625,11003.5400390625,2498.93994140625
2020-03-11,2741.3798828125,19416.060546875,5876.5,4610.25,10438.6796875,2968.51708984375,35697.3984375,25231.609375,10893.75,2492.8798828125
2020-03-12,2480.63989257812,18559.630859375,5237.5,4044.26000976562,9161.1298828125,2923.48608398438,32778.140625,24309.0703125,10422.3203125,2286.39990234375
2020-03-13,2711.02001953125,17431.05078125,5366.10009765625,4118.35986328125,9232.080078125,2887.42700195312,34103.48046875,24032.91015625,10128.8701171875,2316.3798828125
2020-03-16,2386.1298828125,17002.0390625,5151.10009765625,3881.4599609375,8742.25,2789.25390625,31390.0703125,23063.5703125,9717.76953125,2266.89990234375
2020-03-17,2529.18994140625,17011.529296875,5294.89990234375,3991.78002929688,8939.099609375,2779.64111328125,30579.08984375,23263.73046875,9439.6298828125,2224.73999023438
2020-03-18,2398.10009765625,16726.55078125,5080.60009765625,3754.84008789062,8441.7099609375,2728.75610351562,28869.509765625,22291.8203125,9218.669921875,2112.63989257812
2020-03-19,2409.38989257812,16552.830078125,5151.60009765625,3855.5,8610.4296875,2702.1298828125,28288.23046875,21709.130859375,8681.33984375,2275.69995117188
2020-03-20,2304.919921875,16720.3046875,5190.7998046875,4048.80004882812,8928.9501953125,2745.61791992188,29915.9609375,22805.0703125,9234.08984375,2331.61010742188
2020-03-23,2237.39990234375,16887.779296875,4993.89990234375,3914.31005859375,8741.150390625,2660.169921875,25981.240234375,21696.130859375,8890.0302734375,2253.35009765625
2020-03-24,2447.330078125,18092.349609375,5446,4242.7001953125,9700.5703125,2722.43798828125,26674.029296875,22663.490234375,9285.6201171875,2415.96997070312
2020-03-25,2475.56005859375,19546.630859375,5688.2001953125,4432.2998046875,9874.259765625,2781.59106445312,28535.779296875,23527.189453125,9644.75,2452.68994140625
2020-03-26,2630.07006835938,18664.599609375,5815.7001953125,4543.580078125,10000.9599609375,2764.91088867188,29946.76953125,23352.33984375,9736.3603515625,2489.96997070312
2020-03-27,2541.46997070312,19389.4296875,5510.2998046875,4351.490234375,9632.51953125,2772.20288085938,29815.58984375,23484.279296875,9698.919921875,2401.11010742188
2020-03-30,2626.64990234375,19084.970703125,5563.7001953125,4378.509765625,9815.9697265625,2747.21411132812,28440.3203125,23175.109375,9629.4296875,2433.35009765625
2020-03-31,2584.59008789062,18917.009765625,5672,4396.1201171875,9935.83984375,2750.2958984375,29468.490234375,23603.48046875,9708.0595703125,2508.81005859375
2020-04-01,2470.5,18065.41015625,5454.60009765625,4207.240234375,9544.75,2734.52197265625,28265.310546875,23085.7890625,9663.6298828125,2473.61010742188
2020-04-02,2526.89990234375,17818.720703125,5480.2001953125,4220.9599609375,9570.8203125,2780.63793945312,27928.1298828125,23280.060546875,9715.33333333333,2545.94995117188
2020-04-03,2488.64990234375,17820.189453125,5415.5,4154.580078125,9525.76953125,2763.98706054688,27590.94921875,23236.109375,9767.03678385417,2572.22998046875
2020-04-06,2663.67993164062,18576.30078125,5582.39990234375,4346.14013671875,10075.169921875,2792.375,28829.080078125,23749.119140625,9818.740234375,2622.59008789062
2020-04-07,2659.40991210938,18950.1796875,5704.5,4438.27001953125,10356.7001953125,2820.76293945312,30067.2109375,24253.2890625,9996.3896484375,2634.73999023438
2020-04-08,2749.97998046875,19353.240234375,5677.7001953125,4442.75,10332.8896484375,2815.36889648438,29893.9609375,23970.369140625,10137.4697265625,2670.1201171875
2020-04-09,2789.82006835938,19345.76953125,5842.7001953125,4506.85009765625,10564.740234375,2825.90405273438,31159.619140625,24300.330078125,10119.4296875,2701.77001953125
2020-04-10,2775.72497558594,19498.5,5825.56673177083,4512.53678385417,10608.6800130208,2796.63110351562,30924.8193359375,24345.353515625,10157.6103515625,2677.86010742188
2020-04-13,2761.6298828125,19043.400390625,5808.43326822917,4518.22347005208,10652.6197916667,2783.04809570312,30690.01953125,24390.376953125,10099.2197265625,2628.85009765625
2020-04-14,2846.06005859375,19638.810546875,5791.2998046875,4523.91015625,10696.5595703125,2827.28295898438,30534.9150390625,24435.400390625,10332.9404296875,2631.830078125
2020-04-15,2783.36010742188,19550.08984375,5597.7001953125,4353.72021484375,10279.759765625,2811.17407226562,30379.810546875,24145.33984375,10447.2099609375,2498.93994140625
2020-04-16,2799.55004882812,19290.19921875,5628.39990234375,4350.16015625,10301.5400390625,2819.93505859375,30602.609375,24006.44921875,10375.48046875,2515.05004882812
2020-04-17,2874.56005859375,19897.259765625,5787,4499.009765625,10625.7802734375,2838.4951171875,31588.720703125,24380,10597.0400390625,2534.96997070312
2020-04-20,2823.15991210938,19669.119140625,5812.7998046875,4528.2998046875,10675.900390625,2852.55297851562,31648,24330.01953125,10586.7099609375,2525.96997070312
2020-04-21,2736.56005859375,19280.779296875,5641,4357.4599609375,10249.849609375,2827.01293945312,30636.7109375,23793.55078125,10288.419921875,2488.02001953125
2020-04-22,2799.31005859375,19137.94921875,5770.60009765625,4411.7998046875,10415.0302734375,2843.97998046875,31379.55078125,23893.359375,10307.740234375,2573.40991210938
2020-04-23,2797.80004882812,19429.439453125,5826.60009765625,4451,10513.7900390625,2838.4990234375,31863.080078125,23977.3203125,10366.509765625,2599.40991210938
2020-04-24,2836.73999023438,19262,5752.2001953125,4393.31982421875,10336.08984375,2808.52905273438,31327.220703125,23831.330078125,10347.3603515625,2562.03002929688
2020-04-27,2878.47998046875,19783.220703125,5846.7998046875,4505.259765625,10659.990234375,2815.4951171875,31743.080078125,24280.140625,10567.26953125,2570.90991210938
2020-04-28,2863.38989257812,19771.189453125,5958.5,4569.7900390625,10795.6298828125,2810.02392578125,32114.51953125,24575.9609375,10616.0595703125,2612.23999023438
2020-04-29,2939.51000976562,19982.439453125,6115.2998046875,4671.10986328125,11107.740234375,2822.44189453125,32720.16015625,24643.58984375,10772.2197265625,2663.13989257812
2020-04-30,2912.42993164062,20193.689453125,5901.2001953125,4572.18017578125,10861.6396484375,2860.08203125,33717.62109375,24300.3268229167,10992.1396484375,2650.56005859375
2020-05-01,2830.7099609375,19619.349609375,5763.10009765625,4475.205078125,10664.2197265625,2864.59649658203,32716.4853515625,23957.0638020833,10856.3100585938,2637.59997558594
2020-05-04,2842.73999023438,19633.2045898438,5753.7998046875,4378.22998046875,10466.7998046875,2869.11096191406,31715.349609375,23613.80078125,10720.48046875,2624.63989257812
2020-05-05,2868.43994140625,19647.0595703125,5849.39990234375,4483.1298828125,10729.4599609375,2873.62542724609,31453.509765625,23868.66015625,10774.6103515625,2653.51000976562
2020-05-06,2848.419921875,19660.9145507812,5853.7998046875,4433.3798828125,10606.2001953125,2878.13989257812,31685.75,24137.48046875,10774.98046875,2632.10009765625
2020-05-07,2881.18994140625,19674.76953125,5936,4501.43994140625,10759.26953125,2871.52294921875,31443.380859375,23980.630859375,10842.919921875,2634
2020-05-08,2929.80004882812,20179.08984375,5937.85009765625,4549.64013671875,10904.48046875,2895.34008789062,31642.69921875,24230.169921875,10901.419921875,2641.55004882812
2020-05-11,2930.18994140625,20390.66015625,5939.7001953125,4490.22021484375,10824.990234375,2894.80004882812,31561.220703125,24602.060546875,11013.259765625,2641.79504394531
